route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
A,B20130803WKD,B20130803WKD_031400_A..N09R,INWOOD - 207 ST,0,,A..N09R
A,B20130803WKD,B20130803WKD_034500_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_020950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20130803WKD,B20130803WKD_033400_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_036650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_022950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20130803WKD,B20130803WKD_035350_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_038150_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_036550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_039300_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_039950_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_024950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20130803WKD,B20130803WKD_038300_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_041050_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_039850_A..N65R,INWOOD - 207 ST,0,,A..N65R
A,B20130803WKD,B20130803WKD_026950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20130803WKD,B20130803WKD_039900_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_034500_A..S37R,OZONE PARK - LEFFERTS BLVD,1,,A..S37R
A,B20130803WKD,B20130803WKD_042650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_028950_A..S74R,FAR ROCKAWAY - MOTT AV,1,,
A,B20130803WKD,B20130803WKD_041050_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_036500_A..S37R,OZONE PARK - LEFFERTS BLVD,1,,A..S37R
A,B20130803WKD,B20130803WKD_030900_A..S52R,OZONE PARK - LEFFERTS BLVD,1,,A..S52R
A,B20130803WKD,B20130803WKD_041900_A..N65R,INWOOD - 207 ST,0,,A..N65R
A,B20130803WKD,B20130803WKD_044350_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_037750_A..S16R,FAR ROCKAWAY - MOTT AV,1,,A..S16R
A,B20130803WKD,B20130803WKD_042350_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_045200_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_032550_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_043300_A..N85R,168 ST,0,,A..N85R
A,B20130803WKD,B20130803WKD_034050_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_043950_A..N65R,INWOOD - 207 ST,0,,A..N65R
A,B20130803WKD,B20130803WKD_046050_A..N86R,168 ST,0,,A..N86R
A,B20130803WKD,B20130803WKD_044150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_046750_A..N17R,DYCKMAN ST,0,,A..N17R
A,B20130803WKD,B20130803WKD_040300_A..S16R,FAR ROCKAWAY - MOTT AV,1,,A..S16R
A,B20130803WKD,B20130803WKD_044950_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_047450_A..N17R,DYCKMAN ST,0,,A..N17R
A,B20130803WKD,B20130803WKD_045900_A..N65R,INWOOD - 207 ST,0,,A..N65R
A,B20130803WKD,B20130803WKD_035350_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_045850_A..N18R,DYCKMAN ST,0,,A..N18R
A,B20130803WKD,B20130803WKD_036300_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_048350_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_042500_A..S16R,FAR ROCKAWAY - MOTT AV,1,,A..S16R
A,B20130803WKD,B20130803WKD_046350_A..N85R,168 ST,0,,A..N85R
A,B20130803WKD,B20130803WKD_049050_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_047000_A..N18R,DYCKMAN ST,0,,A..N18R
A,B20130803WKD,B20130803WKD_047900_A..N65R,INWOOD - 207 ST,0,,A..N65R
A,B20130803WKD,B20130803WKD_050250_A..N86R,168 ST,0,,A..N86R
A,B20130803WKD,B20130803WKD_037300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_048500_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_037800_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_051300_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_038700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_049800_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_039400_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_052450_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_040200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_051050_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_053900_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_041000_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_041800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_052500_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_042600_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_055300_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_055900_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_043350_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_054500_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_057400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_058100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_044150_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_044950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_056600_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_059650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_045750_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_046450_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_058300_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_047150_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_061150_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_047850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_061700_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_048450_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_060550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_049050_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_049650_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_063400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_050250_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_062050_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_050850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_064700_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_051450_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_051900_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_063450_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_066650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_052700_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_053350_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_053850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_054550_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_065400_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_068650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_055150_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_055750_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_067550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_070650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_056500_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_057350_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_057850_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_069550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_072650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_058550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_059200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_071550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_059850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_074650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_060800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_073300_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_061550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_076650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_062300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_075300_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_062850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_078400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_063800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_076800_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_064550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_079700_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_065550_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_078550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_066550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_081400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_067550_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_080050_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_068550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_082700_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_069550_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_081550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_084400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_070550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_071450_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_083050_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_085700_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_072300_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_073300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_084550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_087400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_086050_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_074300_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_088700_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_074950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_087550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_076200_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_090400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_077200_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_089050_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_091900_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_077800_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_078800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_090500_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_079550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_093400_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_080300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_092000_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_080850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_094850_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_081800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_093250_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_082550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_096050_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_096500_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_083300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_095150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_097850_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_083850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_084800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_096350_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_099050_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_085550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_086300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_097450_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_100250_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_086850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_087800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_098700_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_101450_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_088550_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_089300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_099950_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_102850_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_089800_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_090650_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_101550_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_104500_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_091400_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_092150_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_103200_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_106100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_093050_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_106850_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_093800_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_105600_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_094450_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_108300_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_095000_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_109300_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_096350_A..S87R,ROCKAWAY PARK - BEACH 116 ST,1,,A..S87R
A,B20130803WKD,B20130803WKD_095950_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_096300_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_107600_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_110750_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_097100_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_098200_A..S87R,ROCKAWAY PARK - BEACH 116 ST,1,,A..S87R
A,B20130803WKD,B20130803WKD_097850_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_109600_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_112500_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_097400_A..S68R,OZONE PARK - LEFFERTS BLVD,1,,A..S68R
A,B20130803WKD,B20130803WKD_098700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_098250_A..S68R,OZONE PARK - LEFFERTS BLVD,1,,A..S68R
A,B20130803WKD,B20130803WKD_100300_A..S87R,ROCKAWAY PARK - BEACH 116 ST,1,,A..S87R
A,B20130803WKD,B20130803WKD_099750_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_111200_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_099250_A..S68R,OZONE PARK - LEFFERTS BLVD,1,,A..S68R
A,B20130803WKD,B20130803WKD_114100_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_100450_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_099850_A..S68R,OZONE PARK - LEFFERTS BLVD,1,,A..S68R
A,B20130803WKD,B20130803WKD_101100_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_112900_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_102200_A..S87R,ROCKAWAY PARK - BEACH 116 ST,1,,A..S87R
A,B20130803WKD,B20130803WKD_115700_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_101750_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_101400_A..S68R,OZONE PARK - LEFFERTS BLVD,1,,A..S68R
A,B20130803WKD,B20130803WKD_102500_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_114400_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_117300_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_103000_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_102600_A..S77R,ROCKAWAY PARK - BEACH 116 ST,1,,A..S77R
A,B20130803WKD,B20130803WKD_103850_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_115900_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_104450_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_118900_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_104950_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_105300_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_106050_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_117600_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_106650_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_120500_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_107250_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_119400_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_107850_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_122500_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_108550_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_109250_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_110050_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_121400_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_124550_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_110700_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_111400_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_123450_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_112150_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_112900_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_126650_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_113700_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_114500_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_125750_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_115300_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_129050_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_116100_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_128150_A..N55R,INWOOD - 207 ST,0,,A..N55R
A,B20130803WKD,B20130803WKD_116900_A..S54R,OZONE PARK - LEFFERTS BLVD,1,,A..S54R
A,B20130803WKD,B20130803WKD_131450_A..N54R,INWOOD - 207 ST,0,,A..N54R
A,B20130803WKD,B20130803WKD_117700_A..S55R,FAR ROCKAWAY - MOTT AV,1,,A..S55R
A,B20130803WKD,B20130803WKD_130550_A..N55R,INWOOD - 207 ST,0,,A..N55R
